Event name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
,Draley Street Market,daily,20/02/2023,7783.06,7783.06,7149.633733,7149.633733,633.4262669,633.4262669,
,Draley Street Market,daily,21/02/2023,9018.06,9018.06,8284.122952,8284.122952,733.937048,733.937048,
,Draley Street Market,daily,22/02/2023,7121.4,7121.4,6541.823096,6541.823096,579.5769039,579.5769039,
,Draley Street Market,daily,23/02/2023,24829.39,24829.39,22808.64394,22808.64394,2020.746059,2020.746059,
,Draley Street Market,daily,24/02/2023,17717.45,17717.45,16275.51094,16275.51094,1441.939059,1441.939059,
,Draley Street Market,daily,25/02/2023,6072.2,6072.2,5576.703647,5576.703647,495.4963532,495.4963532,
,Draley Street Market,daily,26/02/2023,6100.52,6100.52,5602.712712,5602.712712,497.8072878,497.8072878,
,Draley Street Market,daily,27/02/2023,12583.33,12583.33,11559.23257,11559.23257,1024.097431,1024.097431,
,Draley Street Market,daily,27/02/2023,7655.93,7655.93,7032.85024,7032.85024,623.0797604,623.0797604,
,Draley Street Market,daily,28/02/2023,8705.22,8705.22,7996.743513,7996.743513,708.4764871,708.4764871,
,Draley Street Market,daily,01/03/2023,13109.14,13109.14,12042.24939,12042.24939,1066.890608,1066.890608,
,Draley Street Market,daily,01/03/2023,41790.87,41790.87,38389.70969,38389.70969,3401.160312,3401.160312,
,Draley Street Market,daily,02/03/2023,24100.15,24100.15,22133.55858,22133.55858,1966.591423,1966.591423,
,Draley Street Market,daily,03/03/2023,27072.43,27072.43,24863.29816,24863.29816,2209.131837,2209.131837,
,Draley Street Market,daily,04/03/2023,15692.34,15692.34,14415.21502,14415.21502,1277.12498,1277.12498,
,Draley Street Market,daily,05/03/2023,9018.06,9018.06,8284.122952,8284.122952,733.937048,733.937048,
,Draley Street Market,daily,06/03/2023,9170.9,9170.9,8424.524031,8424.524031,746.3759693,746.3759693,
,Draley Street Market,daily,06/03/2023,9492.69,9492.69,8720.125072,8720.125072,772.5649282,772.5649282,
,Draley Street Market,daily,07/03/2023,19324.4,19324.4,17751.67892,17751.67892,1572.721083,1572.721083,
,Draley Street Market,daily,08/03/2023,15037.71,15037.71,13810.62089,13810.62089,1227.089105,1227.089105,
,Draley Street Market,daily,09/03/2023,7846.44,7846.44,7206.164251,7206.164251,640.2757494,640.2757494,
,Draley Street Market,daily,10/03/2023,10821.67,10821.67,9940.945705,9940.945705,880.7242948,880.7242948,
,Draley Street Market,daily,11/03/2023,4282.01,4282.01,3933.517555,3933.517555,348.492445,348.492445,
,Draley Street Market,daily,12/03/2023,15959.17,15959.17,14660.32899,14660.32899,1298.841006,1298.841006,
,Draley Street Market,daily,13/03/2023,10535.47,10535.47,9678.038163,9678.038163,857.4318369,857.4318369,
,Draley Street Market,daily,13/03/2023,15617.5,15617.5,14346.46589,14346.46589,1271.034108,1271.034108,
,Draley Street Market,daily,14/03/2023,22482.34,22482.34,20647.76316,20647.76316,1834.576839,1834.576839,
,Draley Street Market,daily,15/03/2023,17011.18,17011.18,15623.05417,15623.05417,1388.125828,1388.125828,
,Draley Street Market,daily,16/03/2023,6944.7,6944.7,6379.503869,6379.503869,565.1961306,565.1961306,
,Draley Street Market,daily,17/03/2023,5515.6,5515.6,5066.711527,5066.711527,448.8884729,448.8884729,
,Draley Street Market,daily,18/03/2023,9946.66,9946.66,9137.148611,9137.148611,809.5113891,809.5113891,
,Draley Street Market,daily,19/03/2023,8693.66,8693.66,7986.124326,7986.124326,707.5356736,707.5356736,
,Draley Street Market,daily,20/03/2023,14584.16,14584.16,13397.22452,13397.22452,1186.935476,1186.935476,
,Draley Street Market,daily,20/03/2023,13873.93,13873.93,12741.80627,12741.80627,1132.123731,1132.123731,
,Draley Street Market,daily,21/03/2023,10461.92,10461.92,9608.219001,9608.219001,853.7009992,853.7009992,
,Draley Street Market,daily,22/03/2023,7081.11,7081.11,6504.812108,6504.812108,576.2978922,576.2978922,
,Draley Street Market,daily,23/03/2023,4136.7,4136.7,3800.033645,3800.033645,336.6663547,336.6663547,
,Draley Street Market,daily,24/03/2023,8675.27,8675.27,7969.231001,7969.231001,706.0389989,706.0389989,
,Draley Street Market,daily,25/03/2023,5862.5,5862.5,5385.378985,5385.378985,477.1210154,477.1210154,
,Draley Street Market,daily,26/03/2023,9316.54,9316.54,8558.311083,8558.311083,758.2289168,758.2289168,
,Draley Street Market,daily,27/03/2023,31627.29,31627.29,29046.47796,29046.47796,2580.812038,2580.812038,
,Draley Street Market,daily,27/03/2023,7846.44,7846.44,7206.164251,7206.164251,640.2757494,640.2757494,
,Draley Street Market,daily,28/03/2023,5955.8,5955.8,5471.085741,5471.085741,484.714259,484.714259,
,Draley Street Market,daily,29/03/2023,3179.71,3179.71,2920.928514,2920.928514,258.7814864,258.7814864,
,Draley Street Market,daily,30/03/2023,6506.46,6506.46,5976.93014,5976.93014,529.5298596,529.5298596,
,Draley Street Market,daily,31/03/2023,13679.91,13679.91,12566.56713,12566.56713,1113.342866,1113.342866,
,Draley Street Market,daily,01/04/2023,11466.27,11466.27,10533.08477,10533.08477,933.1852256,933.1852256,
,Draley Street Market,daily,01/04/2023,15378.71,15378.71,14123.79502,14123.79502,1254.914977,1254.914977,
,Draley Street Market,daily,02/04/2023,16531.26,16531.26,15182.29603,15182.29603,1348.963974,1348.963974,
,Draley Street Market,daily,03/04/2023,3783.87,3783.87,3475.918802,3475.918802,307.9511977,307.9511977,
,Draley Street Market,daily,03/04/2023,16419.59,16419.59,15083.2776,15083.2776,1336.312401,1336.312401,
,Draley Street Market,daily,04/04/2023,27817.32,27817.32,25553.40052,25553.40052,2263.919482,2263.919482,
,Draley Street Market,daily,05/04/2023,12002.4,12002.4,11025.5817,11025.5817,976.8182985,976.8182985,
,Draley Street Market,daily,06/04/2023,12176.3,12176.3,11185.32881,11185.32881,990.9711931,990.9711931,
,Draley Street Market,daily,07/04/2023,19554.21,19554.21,17958.5709,17958.5709,1595.6391,1595.6391,
,Draley Street Market,daily,08/04/2023,4192.81,4192.81,3850.673367,3850.673367,342.1366333,342.1366333,
,Draley Street Market,daily,09/04/2023,13197.15,13197.15,12123.09668,12123.09668,1074.053323,1074.053323,
,Draley Street Market,daily,10/04/2023,4008.47,4008.47,3682.239676,3682.239676,326.2303244,326.2303244,
,Draley Street Market,daily,10/04/2023,5362.54,5362.54,4926.108353,4926.108353,436.4316469,436.4316469,
,Draley Street Market,daily,11/04/2023,5955.08,5955.08,5470.424338,5470.424338,484.6556616,484.6556616,
,Draley Street Market,daily,12/04/2023,11414.62,11414.62,10485.63832,10485.63832,928.9816775,928.9816775,
,Draley Street Market,daily,13/04/2023,16337.54,16337.54,15004.38373,15004.38373,1333.156268,1333.156268,
,Draley Street Market,daily,14/04/2023,2066.41,2066.41,1897.789299,1897.789299,168.6207008,168.6207008,
,Draley Street Market,daily,15/04/2023,5002.23,5002.23,4595.122272,4595.122272,407.1077282,407.1077282,
,Draley Street Market,daily,16/04/2023,8392.54,8392.54,7709.511052,7709.511052,683.0289478,683.0289478,
,Draley Street Market,daily,17/04/2023,7150.06,7150.06,6568.150595,6568.150595,581.9094051,581.9094051,
,Draley Street Market,daily,17/04/2023,5955.08,5955.08,5470.424338,5470.424338,484.6556616,484.6556616,
,Draley Street Market,daily,18/04/2023,6906.87,6906.87,6344.752673,6344.752673,562.1173266,562.1173266,
,Draley Street Market,daily,19/04/2023,15439.73,15439.73,14179.83574,14179.83574,1259.894257,1259.894257,
,Draley Street Market,daily,20/04/2023,3749.07,3749.07,3443.142904,3443.142904,305.9270961,305.9270961,
,Draley Street Market,daily,21/04/2023,6252.1,6252.1,5743.271292,5743.271292,508.8287079,508.8287079,
,Draley Street Market,daily,22/04/2023,11190.05,11190.05,10279.34501,10279.34501,910.7049924,910.7049924,
,Draley Street Market,daily,23/04/2023,7150.06,7150.06,6568.150595,6568.150595,581.9094051,581.9094051,
,Draley Street Market,daily,24/04/2023,5819.02,5819.02,5345.437615,5345.437615,473.5823848,473.5823848,
,Draley Street Market,daily,24/04/2023,10478.82,10478.82,9625.998637,9625.998637,852.8213626,852.8213626,
,Draley Street Market,daily,25/04/2023,9627.36,9627.36,8841.759761,8841.759761,785.600239,785.600239,
,Draley Street Market,daily,26/04/2023,3749.07,3749.07,3443.142904,3443.142904,305.9270961,305.9270961,
,Draley Street Market,daily,27/04/2023,5002.23,5002.23,4595.122272,4595.122272,407.1077282,407.1077282,
,Draley Street Market,daily,28/04/2023,14503.02,14503.02,13322.68812,13322.68812,1180.331877,1180.331877,
,Draley Street Market,daily,29/04/2023,11042.52,11042.52,10143.82177,10143.82177,898.6982268,898.6982268,
,Draley Street Market,daily,30/04/2023,10048.16,10048.16,9230.388008,9230.388008,817.7719918,817.7719918,
,Draley Street Market,daily,01/05/2023,8525.77,8525.77,7831.898096,7831.898096,693.8719044,693.8719044,
,Draley Street Market,daily,01/05/2023,10764.94,10764.94,9886.512328,9886.512328,878.4276724,878.4276724,
,Draley Street Market,daily,01/05/2023,2384.7,2384.7,2190.106582,2190.106582,194.5934181,194.5934181,
,Draley Street Market,daily,02/05/2023,10564.13,10564.13,9704.365662,9704.365662,859.7643381,859.7643381,
,Draley Street Market,daily,03/05/2023,15648.19,15648.19,14374.65818,14374.65818,1273.531821,1273.531821,
,Draley Street Market,daily,04/05/2023,7224.07,7224.07,6636.137273,6636.137273,587.9327273,587.9327273,
,Draley Street Market,daily,05/05/2023,5006.79,5006.79,4599.311155,4599.311155,407.478845,407.478845,
,Draley Street Market,daily,06/05/2023,15068.01,15068.01,13841.69627,13841.69627,1226.313728,1226.313728,
,Draley Street Market,daily,07/05/2023,23873.03,23873.03,21924.97175,21924.97175,1948.05825,1948.05825,
,Draley Street Market,daily,08/05/2023,3855.04,3855.04,3540.465668,3540.465668,314.5743325,314.5743325,
,Draley Street Market,daily,08/05/2023,4442.35,4442.35,4080.808244,4080.808244,361.5417557,361.5417557,
,Draley Street Market,daily,09/05/2023,35072.54,35072.54,32218.15264,32218.15264,2854.38736,2854.38736,
,Draley Street Market,daily,10/05/2023,8288,8288,7613.479066,7613.479066,674.520934,674.520934,
,Draley Street Market,daily,11/05/2023,7510.18,7510.18,6898.962139,6898.962139,611.2178605,611.2178605,
,Draley Street Market,daily,12/05/2023,20473.57,20473.57,18807.32343,18807.32343,1666.246568,1666.246568,
,Draley Street Market,daily,13/05/2023,12882.94,12882.94,11831.68184,11831.68184,1051.258158,1051.258158,
,Draley Street Market,daily,14/05/2023,13461.31,13461.31,12362.85639,12362.85639,1098.453611,1098.453611,
,Draley Street Market,daily,15/05/2023,4442.35,4442.35,4080.808244,4080.808244,361.5417557,361.5417557,
,Draley Street Market,daily,15/05/2023,27075.91,27075.91,24872.33035,24872.33035,2203.579645,2203.579645,
,Draley Street Market,daily,16/05/2023,16103.75,16103.75,14793.14232,14793.14232,1310.607685,1310.607685,
,Draley Street Market,daily,17/05/2023,10821.67,10821.67,9940.945705,9940.945705,880.7242948,880.7242948,
,Draley Street Market,daily,18/05/2023,27747.86,27747.86,25489.59354,25489.59354,2258.266463,2258.266463,
,Draley Street Market,daily,19/05/2023,18102.32,18102.32,16625.15628,16625.15628,1477.163721,1477.163721,
,Draley Street Market,daily,20/05/2023,7710.08,7710.08,7080.931335,7080.931335,629.1486649,629.1486649,
,Draley Street Market,daily,21/05/2023,3825.38,3825.38,3514.050501,3514.050501,311.3294993,311.3294993,
,Draley Street Market,daily,22/05/2023,30627.36,30627.36,28134.74472,28134.74472,2492.615284,2492.615284,
,Draley Street Market,daily,22/05/2023,14723.45,14723.45,13525.17837,13525.17837,1198.271627,1198.271627,
,Draley Street Market,daily,23/05/2023,9170.9,9170.9,8424.524031,8424.524031,746.3759693,746.3759693,
,Draley Street Market,daily,24/05/2023,27987.07,27987.07,25709.33537,25709.33537,2277.734628,2277.734628,
,Draley Street Market,daily,25/05/2023,11319.39,11319.39,10395.71877,10395.71877,923.6712338,923.6712338,
,Draley Street Market,daily,26/05/2023,5616.32,5616.32,5158.023818,5158.023818,458.2961824,458.2961824,
,Draley Street Market,daily,27/05/2023,3825.38,3825.38,3514.050501,3514.050501,311.3294993,311.3294993,
,Draley Street Market,daily,28/05/2023,11272.57,11272.57,10355.1491,10355.1491,917.4209031,917.4209031,
,Draley Street Market,daily,29/05/2023,34710.58,34710.58,31885.65084,31885.65084,2824.929155,2824.929155,
,Draley Street Market,daily,29/05/2023,9837.88,9837.88,9037.221698,9037.221698,800.6583019,800.6583019,
,Draley Street Market,daily,30/05/2023,19675.76,19675.76,18074.4434,18074.4434,1601.316604,1601.316604,
,Draley Street Market,daily,31/05/2023,9087.58,9087.58,8346.026239,8346.026239,741.5537613,741.5537613,
,Draley Street Market,daily,01/06/2023,11762.68,11762.68,10802.83595,10802.83595,959.8440506,959.8440506,
,Draley Street Market,daily,01/06/2023,19675.76,19675.76,18074.4434,18074.4434,1601.316604,1601.316604,
,Draley Street Market,daily,02/06/2023,13553.74,13553.74,12450.66551,12450.66551,1103.074489,1103.074489,
,Draley Street Market,daily,03/06/2023,50752.16,50752.16,46621.68288,46621.68288,4130.477119,4130.477119,
,Draley Street Market,daily,04/06/2023,7353.56,7353.56,6755.088697,6755.088697,598.471303,598.471303,
,Draley Street Market,daily,05/06/2023,16845.7,16845.7,15474.70853,15474.70853,1370.991469,1370.991469,
,Draley Street Market,daily,05/06/2023,12024.07,12024.07,11042.89632,11042.89632,981.1736827,981.1736827,
,Draley Street Market,daily,06/06/2023,13873.93,13873.93,12741.80627,12741.80627,1132.123731,1132.123731,
,Draley Street Market,daily,07/06/2023,3081.84,3081.84,2831.023688,2831.023688,250.8163122,250.8163122,
,Draley Street Market,daily,08/06/2023,11047.28,11047.28,10148.19438,10148.19438,899.0856206,899.0856206,
,Draley Street Market,daily,09/06/2023,26562.02,26562.02,24400.26342,24400.26342,2161.75658,2161.75658,
,Draley Street Market,daily,10/06/2023,10405.45,10405.45,9558.599873,9558.599873,846.850127,846.850127,
,Draley Street Market,daily,11/06/2023,11512.41,11512.41,10575.46966,10575.46966,936.9403409,936.9403409,
,Draley Street Market,daily,12/06/2023,7535.18,7535.18,6920.303314,6920.303314,614.8766857,614.8766857,
,Draley Street Market,daily,12/06/2023,11655.21,11655.21,10704.13559,10704.13559,951.0744131,951.0744131,
,Draley Street Market,daily,13/06/2023,6098.39,6098.39,5602.071019,5602.071019,496.3189815,496.3189815,
,Draley Street Market,daily,14/06/2023,9244.33,9244.33,8491.977912,8491.977912,752.352088,752.352088,
,Draley Street Market,daily,15/06/2023,17177.25,17177.25,15779.27525,15779.27525,1397.974748,1397.974748,
,Draley Street Market,daily,16/06/2023,6620.19,6620.19,6081.404196,6081.404196,538.7858038,538.7858038,
,Draley Street Market,daily,17/06/2023,7825.14,7825.14,7188.289042,7188.289042,636.8509582,636.8509582,
,Draley Street Market,daily,18/06/2023,9662.2,9662.2,8873.756789,8873.756789,788.4432107,788.4432107,
,Draley Street Market,daily,19/06/2023,11306.09,11306.09,10383.50406,10383.50406,922.5859432,922.5859432,
,Draley Street Market,daily,19/06/2023,8131.19,8131.19,7469.431087,7469.431087,661.7589133,661.7589133,
,Draley Street Market,daily,20/06/2023,7841.79,7841.79,7203.583977,7203.583977,638.2060225,638.2060225,
,Draley Street Market,daily,21/06/2023,12100.96,12100.96,11116.12037,11116.12037,984.8396285,984.8396285,
,Draley Street Market,daily,22/06/2023,7313.02,7313.02,6717.848055,6717.848055,595.1719451,595.1719451,
,Draley Street Market,daily,23/06/2023,7524.18,7524.18,6911.822746,6911.822746,612.357254,612.357254,
,Draley Street Market,daily,24/06/2023,8454.43,8454.43,7764.541783,7764.541783,689.8882174,689.8882174,
,Draley Street Market,daily,25/06/2023,18658.05,18658.05,17135.53827,17135.53827,1522.511731,1522.511731,
,Draley Street Market,daily,26/06/2023,6160.16,6160.16,5658.813852,5658.813852,501.3461482,501.3461482,
,Draley Street Market,daily,26/06/2023,17687.82,17687.82,16248.29239,16248.29239,1439.527614,1439.527614,
,Draley Street Market,daily,27/06/2023,7412.1,7412.1,6808.864405,6808.864405,603.2355954,603.2355954,
,Draley Street Market,daily,28/06/2023,8037.11,8037.11,7383.007811,7383.007811,654.1021892,654.1021892,
,Draley Street Market,daily,29/06/2023,13122.48,13122.48,12054.50371,12054.50371,1067.976287,1067.976287,
,Draley Street Market,daily,30/06/2023,15914.22,15914.22,14615.60698,14615.60698,1298.613019,1298.613019,
,Draley Street Market,daily,01/07/2023,10715.31,10715.31,9840.932175,9840.932175,874.3778249,874.3778249,
,Draley Street Market,daily,01/07/2023,6598.58,6598.58,6061.552931,6061.552931,537.0270686,537.0270686,
,Draley Street Market,daily,02/07/2023,14824.2,14824.2,13617.72881,13617.72881,1206.471191,1206.471191,
,Draley Street Market,daily,03/07/2023,4522.6,4522.6,4154.527078,4154.527078,368.0729218,368.0729218,
,Draley Street Market,daily,03/07/2023,7515.05,7515.05,6903.435793,6903.435793,611.6142067,611.6142067,
,Draley Street Market,daily,04/07/2023,21081.17,21081.17,19365.47376,19365.47376,1715.696245,1715.696245,
,Draley Street Market,daily,05/07/2023,12157.74,12157.74,11165.65874,11165.65874,992.0812611,992.0812611,
,Draley Street Market,daily,06/07/2023,11965.54,11965.54,10989.14241,10989.14241,976.3975881,976.3975881,
,Draley Street Market,daily,07/07/2023,23871.32,23871.32,21928.54671,21928.54671,1942.773294,1942.773294,
,Draley Street Market,daily,08/07/2023,34114.1,34114.1,31337.71552,31337.71552,2776.384483,2776.384483,
,Draley Street Market,daily,09/07/2023,7027.06,7027.06,6455.16098,6455.16098,571.8990196,571.8990196,
,Draley Street Market,daily,10/07/2023,7655.04,7655.04,7032.032672,7032.032672,623.0073275,623.0073275,
,Draley Street Market,daily,10/07/2023,11605.73,11605.73,10661.19479,10661.19479,944.5352122,944.5352122,
,Draley Street Market,daily,11/07/2023,9662.2,9662.2,8873.756789,8873.756789,788.4432107,788.4432107,
,Draley Street Market,daily,12/07/2023,10609.48,10609.48,9743.737987,9743.737987,865.7420127,865.7420127,
,Draley Street Market,daily,13/07/2023,7620.89,7620.89,7000.661979,7000.661979,620.2280213,620.2280213,
,Draley Street Market,daily,14/07/2023,10958.65,10958.65,10066.77755,10066.77755,891.8724461,891.8724461,
,Draley Street Market,daily,15/07/2023,3651.25,3651.25,3354.092114,3354.092114,297.1578861,297.1578861,
,Draley Street Market,daily,16/07/2023,14824.2,14824.2,13617.72881,13617.72881,1206.471191,1206.471191,
,Draley Street Market,daily,17/07/2023,7311.94,7311.94,6716.855951,6716.855951,595.084049,595.084049,
,Draley Street Market,daily,17/07/2023,12693.78,12693.78,11657.95745,11657.95745,1035.822552,1035.822552,
,Draley Street Market,daily,18/07/2023,7635.94,7635.94,7012.841218,7012.841218,623.0987819,623.0987819,
,Draley Street Market,daily,19/07/2023,6204.85,6204.85,5699.866745,5699.866745,504.983255,504.983255,
,Draley Street Market,daily,20/07/2023,5771.07,5771.07,5301.390038,5301.390038,469.6799622,469.6799622,
,Draley Street Market,daily,21/07/2023,6994.66,6994.66,6425.397862,6425.397862,569.2621376,569.2621376,
,Draley Street Market,daily,22/07/2023,7112.79,7112.79,6533.913823,6533.913823,578.8761769,578.8761769,
,Draley Street Market,daily,23/07/2023,11214.17,11214.17,10301.502,10301.502,912.6680046,912.6680046,
,Draley Street Market,daily,24/07/2023,11640.66,11640.66,10690.77288,10690.77288,949.8871215,949.8871215,
,Draley Street Market,daily,24/07/2023,5115.24,5115.24,4697.832344,4697.832344,417.4076555,417.4076555,
,Draley Street Market,daily,25/07/2023,7188.22,7188.22,6603.204934,6603.204934,585.0150661,585.0150661,
,Draley Street Market,daily,26/07/2023,13363.15,13363.15,12275.58673,12275.58673,1087.563274,1087.563274,
,Draley Street Market,daily,27/07/2023,10230.79,10230.79,9398.15462,9398.15462,832.6353796,832.6353796,
,Draley Street Market,daily,28/07/2023,9983.32,9983.32,9170.825028,9170.825028,812.4949723,812.4949723,
,Draley Street Market,daily,29/07/2023,7957.84,7957.84,7310.189219,7310.189219,647.6507806,647.6507806,
,Draley Street Market,daily,30/07/2023,30795.47,30795.47,28282.53514,28282.53514,2512.934864,2512.934864,
,Draley Street Market,daily,31/07/2023,8241.15,8241.15,7568.6656,7568.6656,672.4843996,672.4843996,
,Draley Street Market,daily,31/07/2023,7515.05,7515.05,6903.435793,6903.435793,611.6142067,611.6142067,
,Draley Street Market,daily,01/08/2023,6680.04,6680.04,6136.383289,6136.383289,543.6567109,543.6567109,
,Draley Street Market,daily,01/08/2023,6441.47,6441.47,5917.229368,5917.229368,524.2406323,524.2406323,
,Draley Street Market,daily,02/08/2023,23720.95,23720.95,21790.41461,21790.41461,1930.535394,1930.535394,
,Draley Street Market,daily,03/08/2023,7847.87,7847.87,7209.169155,7209.169155,638.7008449,638.7008449,
,Draley Street Market,daily,04/08/2023,12274.51,12274.51,11272.90021,11272.90021,1001.609786,1001.609786,
,Draley Street Market,daily,05/08/2023,9170.9,9170.9,8422.54726,8422.54726,748.3527397,748.3527397,
,Draley Street Market,daily,06/08/2023,7412.1,7412.1,6808.864405,6808.864405,603.2355954,603.2355954,
,Draley Street Market,daily,07/08/2023,8588.62,8588.62,7889.633033,7889.633033,698.9869672,698.9869672,
,Draley Street Market,daily,07/08/2023,9170.9,9170.9,8424.524031,8424.524031,746.3759693,746.3759693,
,Draley Street Market,daily,08/08/2023,7841.79,7841.79,7203.583977,7203.583977,638.2060225,638.2060225,
,Draley Street Market,daily,09/08/2023,4698.18,4698.18,4315.817456,4315.817456,382.3625436,382.3625436,
,Draley Street Market,daily,10/08/2023,11033.79,11033.79,10133.42395,10133.42395,900.3660464,900.3660464,
,Draley Street Market,daily,11/08/2023,11042.52,11042.52,10141.44158,10141.44158,901.0784214,901.0784214,
,Draley Street Market,daily,12/08/2023,6487.47,6487.47,5959.485646,5959.485646,527.9843537,527.9843537,
,Draley Street Market,daily,13/08/2023,8870.22,8870.22,8148.314947,8148.314947,721.905053,721.905053,
,Draley Street Market,daily,14/08/2023,28478.07,28478.07,26160.37522,26160.37522,2317.694785,2317.694785,
,Draley Street Market,daily,14/08/2023,13828.43,13828.43,12702.9998,12702.9998,1125.430203,1125.430203,
,Draley Street Market,daily,15/08/2023,9512.69,9512.69,8738.497367,8738.497367,774.1926331,774.1926331,
,Draley Street Market,daily,16/08/2023,9182.56,9182.56,8433.255795,8433.255795,749.3042049,749.3042049,
,Draley Street Market,daily,17/08/2023,9492.69,9492.69,8718.07894,8718.07894,774.6110598,774.6110598,
,Draley Street Market,daily,18/08/2023,9070.53,9070.53,8332.322668,8332.322668,738.207332,738.207332,
,Draley Street Market,daily,19/08/2023,12164.13,12164.13,11174.14927,11174.14927,989.9807346,989.9807346,
,Draley Street Market,daily,20/08/2023,13477.93,13477.93,12381.02533,12381.02533,1096.904673,1096.904673,
,Draley Street Market,daily,21/08/2023,23871.32,23871.32,21928.54671,21928.54671,1942.773294,1942.773294,
,Draley Street Market,daily,21/08/2023,21415.93,21415.93,19672.98923,19672.98923,1742.94077,1742.94077,
,Draley Street Market,daily,22/08/2023,16908.85,16908.85,15529.07438,15529.07438,1379.775619,1379.775619,
,Draley Street Market,daily,23/08/2023,10821.67,10821.67,9938.613114,9938.613114,883.0568856,883.0568856,
,Draley Street Market,daily,24/08/2023,7598.18,7598.18,6979.800238,6979.800238,618.3797623,618.3797623,
,Draley Street Market,daily,25/08/2023,6300.03,6300.03,5787.300497,5787.300497,512.7295029,512.7295029,
,Draley Street Market,daily,26/08/2023,13360.08,13360.08,12272.76658,12272.76658,1087.313422,1087.313422,
,Draley Street Market,daily,27/08/2023,10572.18,10572.18,9711.760511,9711.760511,860.4194894,860.4194894,
,Draley Street Market,daily,28/08/2023,5682.49,5682.49,5220.019143,5220.019143,462.4708569,462.4708569,
,Draley Street Market,daily,28/08/2023,6047.25,6047.25,5553.789587,5553.789587,493.4604134,493.4604134,
,Draley Street Market,daily,29/08/2023,5226.15,5226.15,4799.692,4799.692,426.4579998,426.4579998,
,Draley Street Market,daily,30/08/2023,5376.01,5376.01,4938.482094,4938.482094,437.5279062,437.5279062,
,Draley Street Market,daily,31/08/2023,11575.55,11575.55,10633.47099,10633.47099,942.0790055,942.0790055,
,Draley Street Market,daily,01/09/2023,5463.05,5463.05,5018.438322,5018.438322,444.6116781,444.6116781,
,Draley Street Market,daily,01/09/2023,13926.95,13926.95,12793.50172,12793.50172,1133.448277,1133.448277,
,Draley Street Market,daily,02/09/2023,7230.45,7230.45,6641.998035,6641.998035,588.4519651,588.4519651,
,Draley Street Market,daily,03/09/2023,7943.57,7943.57,7295.368365,7295.368365,648.2016347,648.2016347,
,Draley Street Market,daily,04/09/2023,3919.61,3919.61,3599.766704,3599.766704,319.8432958,319.8432958,
,Draley Street Market,daily,04/09/2023,16648.72,16648.72,15293.7598,15293.7598,1354.960203,1354.960203,
,Draley Street Market,daily,05/09/2023,7515.05,7515.05,6903.435793,6903.435793,611.6142067,611.6142067,
,Draley Street Market,daily,06/09/2023,5408.95,5408.95,4968.741264,4968.741264,440.2087362,440.2087362,
,Draley Street Market,daily,07/09/2023,16151.74,16151.74,14837.22664,14837.22664,1314.513363,1314.513363,
,Draley Street Market,daily,08/09/2023,7230.45,7230.45,6641.998035,6641.998035,588.4519651,588.4519651,
,Draley Street Market,daily,09/09/2023,6176.32,6176.32,5672.327372,5672.327372,503.9926281,503.9926281,
,Draley Street Market,daily,10/09/2023,3579.84,3579.84,3287.722207,3287.722207,292.1177934,292.1177934,
,Draley Street Market,daily,11/09/2023,9831.73,9831.73,9031.572217,9031.572217,800.1577826,800.1577826,
,Draley Street Market,daily,11/09/2023,17177.25,17177.25,15779.27525,15779.27525,1397.974748,1397.974748,
,Draley Street Market,daily,12/09/2023,2276.83,2276.83,2091.529626,2091.529626,185.3003738,185.3003738,
,Draley Street Market,daily,13/09/2023,15683.57,15683.57,14407.15877,14407.15877,1276.411231,1276.411231,
,Draley Street Market,daily,14/09/2023,5968.74,5968.74,5482.972616,5482.972616,485.7673841,485.7673841,
,Draley Street Market,daily,15/09/2023,9329.02,9329.02,8567.764542,8567.764542,761.2554575,761.2554575,
,Draley Street Market,daily,16/09/2023,2393.25,2393.25,2197.958895,2197.958895,195.2911049,195.2911049,
,Draley Street Market,daily,17/09/2023,9895.63,9895.63,9090.2717,9090.2717,805.3582999,805.3582999,
,Draley Street Market,daily,18/09/2023,16200.1,16200.1,14881.65085,14881.65085,1318.449153,1318.449153,
,Draley Street Market,daily,18/09/2023,2276.83,2276.83,2091.529626,2091.529626,185.3003738,185.3003738,
,Draley Street Market,daily,19/09/2023,8519.78,8519.78,7826.395593,7826.395593,693.3844067,693.3844067,
,Draley Street Market,daily,20/09/2023,17740.44,17740.44,16296.62989,16296.62989,1443.810106,1443.810106,
,Draley Street Market,daily,21/09/2023,9329.02,9329.02,8567.764542,8567.764542,761.2554575,761.2554575,
,Draley Street Market,daily,22/09/2023,1040.54,1040.54,955.6311078,955.6311078,84.90889223,84.90889223,
,Draley Street Market,daily,23/09/2023,19791.56,19791.56,18180.81898,18180.81898,1610.741015,1610.741015,
,Draley Street Market,daily,24/09/2023,8324.36,8324.36,7646.879898,7646.879898,677.4801016,677.4801016,
,Draley Street Market,daily,25/09/2023,682.88,682.88,627.303642,627.303642,55.57635804,55.57635804,
,Draley Street Market,daily,25/09/2023,5679.85,5679.85,5217.594,5217.594,462.2559999,462.2559999,
,Draley Street Market,daily,26/09/2023,12548.21,12548.21,11526.97082,11526.97082,1021.239181,1021.239181,
,Draley Street Market,daily,27/09/2023,11676.41,11676.41,10723.60565,10723.60565,952.8043499,952.8043499,
